Airline Name,Travel Time,Number of Stops,Ticket Price ($),Departure Airport,Departure Time,1st Stop: Departure Time,1st Stop,2nd Stop: Departure Time,2nd Stop,Destination Airport,Arrival Time,Arrival Date
United,0 days 16:11:00,1 Stop,1508.0,EWR,11:29:00,0 days 05:00:00,ORD,,,,09:40:00,1-04-08
United,0 days 16:30:00,1 Stop,1508.0,LGA,11:10:00,0 days 05:02:00,ORD,,,,09:40:00,1-04-08
Delta,0 days 17:05:00,1 Stop,1508.0,LGA,10:25:00,0 days 05:01:00,ATL,,,,09:30:00,1-04-08
Multiple,0 days 17:05:00,1 Stop,1508.0,LGA,14:00:00,0 days 05:22:00,ORD,,,,13:05:00,1-04-08
United,0 days 17:05:00,1 Stop,1508.0,LGA,14:00:00,0 days 05:22:00,ORD,,,,13:05:00,1-04-08
Virgin Atlantic,0 days 17:06:00,1 Stop,1508.0,EWR,10:24:00,0 days 05:16:00,ATL,,,,09:30:00,1-04-08
Delta,0 days 17:06:00,1 Stop,1508.0,EWR,10:24:00,0 days 05:16:00,ATL,,,,09:30:00,1-04-08
United,0 days 17:23:00,1 Stop,1508.0,EWR,10:17:00,0 days 06:08:00,ORD,,,,09:40:00,1-04-08
United,0 days 17:34:00,1 Stop,1508.0,EWR,10:56:00,0 days 04:55:00,MIA,,,,10:30:00,1-04-08
United,0 days 17:40:00,1 Stop,1508.0,LGA,10:00:00,0 days 06:22:00,ORD,,,,09:40:00,1-04-08
Multiple,0 days 17:53:00,1 Stop,1508.0,EWR,09:42:00,0 days 08:56:00,BOS,,,,09:35:00,1-04-08
United,0 days 17:53:00,1 Stop,1508.0,EWR,09:42:00,0 days 08:56:00,BOS,,,,09:35:00,1-04-08
Multiple,0 days 17:55:00,1 Stop,1508.0,EWR,13:10:00,0 days 06:29:00,ORD,,,,13:05:00,1-04-08
United,0 days 17:55:00,1 Stop,1508.0,EWR,13:10:00,0 days 06:29:00,ORD,,,,13:05:00,1-04-08
Multiple,0 days 18:05:00,1 Stop,1508.0,LGA,13:00:00,0 days 06:22:00,ORD,,,,13:05:00,1-04-08
United,0 days 18:05:00,1 Stop,1508.0,LGA,13:00:00,0 days 06:22:00,ORD,,,,13:05:00,1-04-08
United,0 days 18:40:00,1 Stop,1508.0,LGA,07:00:00,0 days 08:46:00,IAD,,,,07:40:00,1-04-08
United,0 days 18:40:00,1 Stop,1508.0,LGA,09:00:00,0 days 07:22:00,ORD,,,,09:40:00,1-04-08
Virgin Atlantic,0 days 18:55:00,1 Stop,1508.0,JFK,08:35:00,0 days 06:54:00,ATL,,,,09:30:00,1-04-08
Multiple,0 days 19:06:00,1 Stop,1508.0,EWR,08:29:00,0 days 10:07:00,BOS,,,,09:35:00,1-04-08
United,0 days 19:06:00,1 Stop,1508.0,EWR,08:29:00,0 days 10:07:00,BOS,,,,09:35:00,1-04-08
United,0 days 19:16:00,1 Stop,1508.0,EWR,09:14:00,0 days 06:37:00,MIA,,,,10:30:00,1-04-08
United,0 days 19:16:00,1 Stop,1508.0,EWR,06:24:00,0 days 09:37:00,IAD,,,,07:40:00,1-04-08
Multiple,0 days 19:36:00,1 Stop,1508.0,EWR,11:29:00,0 days 08:10:00,ORD,,,,13:05:00,1-04-08
United,0 days 19:40:00,1 Stop,1508.0,LGA,08:00:00,0 days 08:22:00,ORD,,,,09:40:00,1-04-08
United,0 days 19:40:00,1 Stop,1508.0,LGA,06:00:00,0 days 09:46:00,IAD,,,,07:40:00,1-04-08
United,0 days 19:55:00,1 Stop,1508.0,EWR,07:45:00,0 days 08:39:00,ORD,,,,09:40:00,1-04-08
Multiple,0 days 19:55:00,1 Stop,1508.0,LGA,11:10:00,0 days 08:12:00,ORD,,,,13:05:00,1-04-08
Multiple,0 days 20:48:00,1 Stop,1508.0,EWR,10:17:00,0 days 09:18:00,ORD,,,,13:05:00,1-04-08
United,0 days 21:30:00,1 Stop,1508.0,EWR,07:00:00,0 days 08:59:00,MIA,,,,10:30:00,1-04-08
Virgin Atlantic,0 days 21:30:00,1 Stop,1508.0,JFK,06:00:00,0 days 09:30:00,ATL,,,,09:30:00,1-04-08
Air Canada,0 days 10:39:00,1 Stop,1509.0,EWR,15:06:00,0 days 01:01:00,YYZ,,,,07:45:00,1-04-08
Multiple,0 days 10:39:00,1 Stop,1509.0,EWR,15:06:00,0 days 01:01:00,YYZ,,,,07:45:00,1-04-08
United,0 days 11:45:00,1 Stop,1509.0,LGA,14:00:00,0 days 02:26:00,YYZ,,,,07:45:00,1-04-08
Air Canada,0 days 11:45:00,1 Stop,1509.0,LGA,14:00:00,0 days 02:26:00,YYZ,,,,07:45:00,1-04-08
United,0 days 12:20:00,1 Stop,1509.0,JFK,13:25:00,0 days 03:00:00,YYZ,,,,07:45:00,1-04-08
Air Canada,0 days 12:20:00,1 Stop,1509.0,JFK,13:25:00,0 days 03:00:00,YYZ,,,,07:45:00,1-04-08
Multiple,0 days 12:45:00,1 Stop,1509.0,EWR,13:00:00,0 days 03:18:00,YYZ,,,,07:45:00,1-04-08
Air Canada,0 days 12:45:00,1 Stop,1509.0,EWR,13:00:00,0 days 03:18:00,YYZ,,,,07:45:00,1-04-08
United,0 days 13:20:00,1 Stop,1509.0,LGA,12:25:00,0 days 04:01:00,YYZ,,,,07:45:00,1-04-08
Air Canada,0 days 13:20:00,1 Stop,1509.0,LGA,12:25:00,0 days 04:01:00,YYZ,,,,07:45:00,1-04-08
Air Canada,0 days 13:48:00,1 Stop,1509.0,EWR,11:57:00,0 days 04:17:00,YYZ,,,,07:45:00,1-04-08
Multiple,0 days 13:48:00,1 Stop,1509.0,EWR,11:57:00,0 days 04:17:00,YYZ,,,,07:45:00,1-04-08
United,0 days 14:20:00,1 Stop,1509.0,LGA,11:25:00,0 days 05:01:00,YYZ,,,,07:45:00,1-04-08
Air Canada,0 days 14:20:00,1 Stop,1509.0,LGA,11:25:00,0 days 05:01:00,YYZ,,,,07:45:00,1-04-08
Air Canada,0 days 14:50:00,1 Stop,1509.0,EWR,10:55:00,0 days 05:29:00,YYZ,,,,07:45:00,1-04-08
United,0 days 14:50:00,1 Stop,1509.0,EWR,10:55:00,0 days 05:29:00,YYZ,,,,07:45:00,1-04-08
United,0 days 15:10:00,1 Stop,1509.0,LGA,10:35:00,0 days 05:45:00,YYZ,,,,07:45:00,1-04-08
Air Canada,0 days 15:10:00,1 Stop,1509.0,LGA,10:35:00,0 days 05:45:00,YYZ,,,,07:45:00,1-04-08
Multiple,0 days 15:58:00,1 Stop,1509.0,EWR,09:47:00,0 days 06:22:00,YYZ,,,,07:45:00,1-04-08
Air Canada,0 days 16:25:00,1 Stop,1509.0,EWR,09:20:00,0 days 07:04:00,YYZ,,,,07:45:00,1-04-08
Multiple,0 days 17:44:00,1 Stop,1509.0,EWR,08:01:00,0 days 08:09:00,YYZ,,,,07:45:00,1-04-08
Multiple,0 days 18:44:00,1 Stop,1509.0,EWR,07:01:00,0 days 09:16:00,YYZ,,,,07:45:00,1-04-08
Multiple,0 days 12:15:00,1 Stop,1516.0,EWR,19:30:00,0 days 02:45:00,BCN,,,,13:45:00,1-04-08
United,0 days 12:15:00,1 Stop,1516.0,EWR,19:30:00,0 days 02:45:00,BCN,,,,13:45:00,1-04-08
Multiple,0 days 19:00:00,1 Stop,1516.0,EWR,19:30:00,0 days 09:30:00,BCN,,,,20:30:00,1-04-08
Multiple,0 days 12:50:00,1 Stop,1516.0,EWR,19:35:00,0 days 02:55:00,MAD,,,,14:25:00,1-04-08
Multiple,0 days 16:15:00,1 Stop,1516.0,EWR,19:35:00,0 days 06:20:00,MAD,,,,17:50:00,1-04-08
Multiple,0 days 19:45:00,1 Stop,1518.0,EWR,19:10:00,0 days 10:35:00,DUB,,,,20:55:00,1-04-08
Multiple,0 days 11:00:00,1 Stop,1519.0,EWR,21:55:00,0 days 01:25:00,OPO,,,,14:55:00,1-04-08
Multiple,0 days 18:55:00,1 Stop,1521.0,EWR,18:30:00,0 days 10:10:00,CDG,,,,19:25:00,1-04-08
SWISS,0 days 09:40:00,1 Stop,1521.0,JFK,16:30:00,0 days 00:55:00,ZRH,,,,08:10:00,1-04-08
Multiple,0 days 09:55:00,1 Stop,1521.0,EWR,18:15:00,0 days 01:05:00,ZRH,,,,10:10:00,1-04-08
United,0 days 09:55:00,1 Stop,1521.0,EWR,18:15:00,0 days 01:05:00,ZRH,,,,10:10:00,1-04-08
Lufthansa,0 days 09:55:00,1 Stop,1521.0,EWR,18:15:00,0 days 01:05:00,ZRH,,,,10:10:00,1-04-08
Delta,0 days 10:10:00,1 Stop,1521.0,JFK,22:30:00,0 days 01:05:00,CDG,,,,14:40:00,1-04-08
SWISS,0 days 10:15:00,1 Stop,1521.0,EWR,21:50:00,0 days 01:40:00,ZRH,,,,14:05:00,1-04-08
United,0 days 10:15:00,1 Stop,1521.0,EWR,21:50:00,0 days 01:40:00,ZRH,,,,14:05:00,1-04-08
Delta,0 days 11:10:00,1 Stop,1521.0,JFK,21:30:00,0 days 02:05:00,CDG,,,,14:40:00,1-04-08
United,0 days 11:10:00,1 Stop,1521.0,JFK,20:55:00,0 days 02:25:00,ZRH,,,,14:05:00,1-04-08
Delta,0 days 11:15:00,1 Stop,1521.0,JFK,23:55:00,0 days 02:20:00,CDG,,,,17:10:00,1-04-08
United,0 days 11:40:00,1 Stop,1521.0,JFK,16:30:00,0 days 03:05:00,ZRH,,,,10:10:00,1-04-08
Delta,0 days 12:40:00,1 Stop,1521.0,JFK,22:30:00,0 days 03:40:00,CDG,,,,17:10:00,1-04-08
Delta,0 days 13:10:00,1 Stop,1521.0,JFK,19:30:00,0 days 04:05:00,CDG,,,,14:40:00,1-04-08
Delta,0 days 13:40:00,1 Stop,1521.0,JFK,21:30:00,0 days 04:40:00,CDG,,,,17:10:00,1-04-08
Delta,0 days 13:45:00,1 Stop,1521.0,JFK,23:55:00,0 days 04:50:00,CDG,,,,19:40:00,1-04-08
Multiple,0 days 13:50:00,1 Stop,1521.0,EWR,18:15:00,0 days 05:00:00,ZRH,,,,14:05:00,1-04-08
United,0 days 13:50:00,1 Stop,1521.0,EWR,18:15:00,0 days 05:00:00,ZRH,,,,14:05:00,1-04-08
Delta,0 days 14:10:00,1 Stop,1521.0,JFK,18:30:00,0 days 05:05:00,CDG,,,,14:40:00,1-04-08
Delta,0 days 15:10:00,1 Stop,1521.0,JFK,22:30:00,0 days 06:10:00,CDG,,,,19:40:00,1-04-08
Delta,0 days 15:10:00,1 Stop,1521.0,JFK,17:30:00,0 days 06:20:00,CDG,,,,14:40:00,1-04-08
Delta,0 days 15:30:00,1 Stop,1521.0,EWR,17:10:00,0 days 06:45:00,CDG,,,,14:40:00,1-04-08
United,0 days 15:35:00,1 Stop,1521.0,JFK,16:30:00,0 days 07:00:00,ZRH,,,,14:05:00,1-04-08
Delta,0 days 15:40:00,1 Stop,1521.0,JFK,19:30:00,0 days 06:40:00,CDG,,,,17:10:00,1-04-08
Delta,0 days 16:10:00,1 Stop,1521.0,JFK,21:30:00,0 days 07:10:00,CDG,,,,19:40:00,1-04-08
Delta,0 days 16:10:00,1 Stop,1521.0,JFK,16:30:00,0 days 07:15:00,CDG,,,,14:40:00,1-04-08
Delta,0 days 16:40:00,1 Stop,1521.0,JFK,18:30:00,0 days 07:40:00,CDG,,,,17:10:00,1-04-08
Delta,0 days 17:40:00,1 Stop,1521.0,JFK,17:30:00,0 days 08:55:00,CDG,,,,17:10:00,1-04-08
Delta,0 days 18:00:00,1 Stop,1521.0,EWR,17:10:00,0 days 09:20:00,CDG,,,,17:10:00,1-04-08
Delta,0 days 18:10:00,1 Stop,1521.0,JFK,19:30:00,0 days 09:10:00,CDG,,,,19:40:00,1-04-08
Delta,0 days 18:40:00,1 Stop,1521.0,JFK,16:30:00,0 days 09:50:00,CDG,,,,17:10:00,1-04-08
Delta,0 days 19:10:00,1 Stop,1521.0,JFK,18:30:00,0 days 10:10:00,CDG,,,,19:40:00,1-04-08
Multiple,0 days 20:05:00,1 Stop,1521.0,EWR,18:15:00,0 days 11:10:00,ZRH,,,,20:20:00,1-04-08
Delta,0 days 20:10:00,1 Stop,1521.0,JFK,17:30:00,0 days 11:25:00,CDG,,,,19:40:00,1-04-08
Delta,0 days 20:30:00,1 Stop,1521.0,EWR,17:10:00,0 days 11:50:00,CDG,,,,19:40:00,1-04-08
Multiple,0 days 20:45:00,1 Stop,1521.0,EWR,18:15:00,0 days 11:55:00,ZRH,,,,21:00:00,1-04-08
Lufthansa,0 days 11:20:00,1 Stop,1522.0,EWR,17:40:00,0 days 02:00:00,BER,,,,11:00:00,1-04-08
Multiple,0 days 11:20:00,1 Stop,1522.0,EWR,17:40:00,0 days 02:00:00,BER,,,,11:00:00,1-04-08
United,0 days 11:20:00,1 Stop,1522.0,EWR,17:40:00,0 days 02:00:00,BER,,,,11:00:00,1-04-08
Multiple,0 days 12:20:00,1 Stop,1522.0,EWR,17:40:00,0 days 03:00:00,BER,,,,12:00:00,1-04-08
Multiple,0 days 14:20:00,1 Stop,1522.0,EWR,17:40:00,0 days 05:00:00,BER,,,,14:00:00,1-04-08
Multiple,0 days 17:20:00,1 Stop,1522.0,EWR,17:40:00,0 days 08:00:00,BER,,,,17:00:00,1-04-08
Multiple,0 days 19:20:00,1 Stop,1522.0,EWR,17:40:00,0 days 10:00:00,BER,,,,19:00:00,1-04-08
Delta,0 days 21:10:00,1 Stop,1522.0,JFK,16:30:00,0 days 12:20:00,CDG,,,,19:40:00,1-04-08
Multiple,0 days 10:20:00,1 Stop,1523.0,EWR,17:55:00,0 days 01:35:00,AMS,,,,10:15:00,1-04-08
Lufthansa,0 days 10:20:00,1 Stop,1523.0,EWR,17:55:00,0 days 01:35:00,AMS,,,,10:15:00,1-04-08
Multiple,0 days 12:40:00,1 Stop,1523.0,EWR,17:55:00,0 days 03:55:00,AMS,,,,12:35:00,1-04-08
Multiple,0 days 17:05:00,1 Stop,1523.0,EWR,17:55:00,0 days 08:20:00,AMS,,,,17:00:00,1-04-08
Multiple,0 days 18:45:00,1 Stop,1523.0,EWR,17:55:00,0 days 10:00:00,AMS,,,,18:40:00,1-04-08
Multiple,0 days 12:40:00,1 Stop,1523.0,EWR,17:45:00,0 days 03:05:00,FCO,,,,12:25:00,1-04-08
Multiple,0 days 14:45:00,1 Stop,1523.0,EWR,17:45:00,0 days 05:10:00,FCO,,,,14:30:00,1-04-08
United,0 days 14:45:00,1 Stop,1523.0,EWR,17:45:00,0 days 05:10:00,FCO,,,,14:30:00,1-04-08
Multiple,0 days 17:40:00,1 Stop,1523.0,EWR,17:45:00,0 days 08:05:00,FCO,,,,17:25:00,1-04-08
Multiple,0 days 20:50:00,1 Stop,1523.0,EWR,17:45:00,0 days 11:15:00,FCO,,,,20:35:00,1-04-08
United,0 days 21:05:00,1 Stop,1523.0,EWR,06:30:00,0 days 12:20:00,BOS,,,,09:35:00,1-04-08
Finnair,1 days 08:43:00,1 Stop,1523.0,JFK,16:17:00,0 days 22:00:00,CLT,,,,07:00:00,1-04-09
American,,EXPRESS DEAL,,,,,,,,,,
American,0 days 14:50:00,1 Stop,692.0,,22:05:00,0 days 05:30:00,,,,,18:55:00,
American,0 days 11:55:00,1 Stop,760.0,LGA,19:30:00,0 days 01:22:00,ORD,,,CDG,13:25:00,1-04-08
American,0 days 12:44:00,1 Stop,760.0,LGA,18:41:00,0 days 02:11:00,ORD,,,CDG,13:25:00,1-04-08
American,0 days 13:48:00,1 Stop,760.0,LGA,17:37:00,0 days 03:14:00,ORD,,,CDG,13:25:00,1-04-08
American,0 days 13:56:00,1 Stop,760.0,JFK,17:29:00,0 days 03:13:00,ORD,,,CDG,13:25:00,1-04-08
American,0 days 14:25:00,1 Stop,760.0,EWR,17:00:00,0 days 03:58:00,ORD,,,CDG,13:25:00,1-04-08
American,0 days 14:56:00,1 Stop,760.0,LGA,16:29:00,0 days 04:20:00,ORD,,,CDG,13:25:00,1-04-08
British,0 days 16:55:00,1 Stop,760.0,LGA,14:30:00,0 days 06:16:00,ORD,,,CDG,13:25:00,1-04-08
British,0 days 17:55:00,1 Stop,760.0,LGA,13:30:00,0 days 07:22:00,ORD,,,CDG,13:25:00,1-04-08
That's 6% off the retail price,0 days 11:55:00,1 Stop,774.0,LGA,19:30:00,0 days 01:22:00,ORD,,,CDG,13:25:00,1-04-08
American,0 days 13:48:00,1 Stop,774.0,LGA,17:37:00,0 days 03:14:00,ORD,,,CDG,13:25:00,1-04-08
American,,EXPRESS DEAL,,LGA,,,You're guaranteed to get one of these airlines:,,,-,,
Aer Lingus,0 days 16:40:00,1 Stop,839.0,LGA,10:45:00,0 days 03:11:00,DFW,,,CDG,09:25:00,1-04-08
Lufthansa,0 days 18:05:00,1 Stop,839.0,LGA,09:20:00,0 days 04:32:00,DFW,,,CDG,09:25:00,1-04-08
United,0 days 10:35:00,1 Stop,1145.0,JFK,16:55:00,0 days 02:10:00,DUB,,,CDG,09:30:00,1-04-08
United,0 days 07:15:00,Nonstop,1610.0,EWR,18:30:00,,,,,CDG,07:45:00,1-04-08
United,0 days 10:45:00,1 Stop,1610.0,LGA,17:35:00,0 days 02:35:00,YUL,,,CDG,10:20:00,1-04-08
Air Canada,0 days 10:45:00,1 Stop,1610.0,LGA,17:35:00,0 days 02:35:00,YUL,,,CDG,10:20:00,1-04-08
United,0 days 10:45:00,1 Stop,1610.0,EWR,17:35:00,0 days 02:31:00,YUL,,,CDG,10:20:00,1-04-08
United,0 days 12:40:00,1 Stop,1610.0,EWR,15:40:00,0 days 04:26:00,YUL,,,CDG,10:20:00,1-04-08
Multiple,0 days 13:05:00,1 Stop,1610.0,LGA,15:15:00,0 days 04:55:00,YUL,,,CDG,10:20:00,1-04-08
Air Canada,0 days 13:05:00,1 Stop,1610.0,LGA,15:15:00,0 days 04:55:00,YUL,,,CDG,10:20:00,1-04-08
United,0 days 13:50:00,1 Stop,1610.0,EWR,14:30:00,0 days 05:33:00,YUL,,,CDG,10:20:00,1-04-08
Air Canada,0 days 13:50:00,1 Stop,1610.0,EWR,14:30:00,0 days 05:33:00,YUL,,,CDG,10:20:00,1-04-08
United,0 days 15:15:00,1 Stop,1610.0,LGA,13:05:00,0 days 07:05:00,YUL,,,CDG,10:20:00,1-04-08
Air Canada,0 days 15:15:00,1 Stop,1610.0,LGA,13:05:00,0 days 07:05:00,YUL,,,CDG,10:20:00,1-04-08
United,0 days 15:35:00,1 Stop,1610.0,JFK,12:45:00,0 days 07:25:00,YUL,,,CDG,10:20:00,1-04-08
Air Canada,0 days 15:35:00,1 Stop,1610.0,JFK,12:45:00,0 days 07:25:00,YUL,,,CDG,10:20:00,1-04-08
United,0 days 17:10:00,1 Stop,1610.0,EWR,11:10:00,0 days 08:56:00,YUL,,,CDG,10:20:00,1-04-08
Air Canada,0 days 17:10:00,1 Stop,1610.0,EWR,11:10:00,0 days 08:56:00,YUL,,,CDG,10:20:00,1-04-08
Multiple,0 days 17:35:00,1 Stop,1610.0,LGA,10:45:00,0 days 09:25:00,YUL,,,CDG,10:20:00,1-04-08
United,0 days 17:35:00,1 Stop,1610.0,LGA,10:45:00,0 days 09:25:00,YUL,,,CDG,10:20:00,1-04-08
Air Canada,0 days 19:20:00,1 Stop,1610.0,EWR,09:00:00,0 days 10:44:00,YUL,,,CDG,10:20:00,1-04-08
United,0 days 19:35:00,1 Stop,1610.0,LGA,08:45:00,0 days 11:25:00,YUL,,,CDG,10:20:00,1-04-08
United,1 days 04:05:00,1 Stop,1610.0,LGA,21:00:00,0 days 19:50:00,YUL,,,CDG,07:05:00,1-04-09
United,0 days 10:09:00,1 Stop,1614.0,LGA,14:46:00,0 days 01:00:00,IAD,,,CDG,06:55:00,1-04-08
United,0 days 12:10:00,1 Stop,1614.0,EWR,15:10:00,0 days 01:28:00,ORD,,,CDG,09:20:00,1-04-08
United,0 days 12:15:00,1 Stop,1614.0,LGA,15:05:00,0 days 01:32:00,ORD,,,CDG,09:20:00,1-04-08
United,0 days 13:20:00,1 Stop,1614.0,LGA,14:00:00,0 days 02:27:00,ORD,,,CDG,09:20:00,1-04-08
United,0 days 13:36:00,1 Stop,1614.0,LGA,11:19:00,0 days 04:27:00,IAD,,,CDG,06:55:00,1-04-08
United,0 days 14:10:00,1 Stop,1614.0,EWR,13:10:00,0 days 03:34:00,ORD,,,CDG,09:20:00,1-04-08
United,0 days 14:20:00,1 Stop,1614.0,LGA,13:00:00,0 days 03:27:00,ORD,,,CDG,09:20:00,1-04-08
United,0 days 14:25:00,1 Stop,1614.0,EWR,10:30:00,0 days 05:32:00,IAD,,,CDG,06:55:00,1-04-08
United,0 days 14:36:00,1 Stop,1614.0,LGA,10:19:00,0 days 05:30:00,IAD,,,CDG,06:55:00,1-04-08
United,0 days 15:51:00,1 Stop,1614.0,EWR,11:29:00,0 days 05:15:00,ORD,,,CDG,09:20:00,1-04-08
United,0 days 16:10:00,1 Stop,1614.0,LGA,11:10:00,0 days 05:17:00,ORD,,,CDG,09:20:00,1-04-08
United,0 days 17:03:00,1 Stop,1614.0,EWR,10:17:00,0 days 06:23:00,ORD,,,CDG,09:20:00,1-04-08
United,0 days 17:20:00,1 Stop,1614.0,LGA,10:00:00,0 days 06:37:00,ORD,,,CDG,09:20:00,1-04-08
United,0 days 17:55:00,1 Stop,1614.0,LGA,07:00:00,0 days 08:56:00,IAD,,,CDG,06:55:00,1-04-08
United,0 days 18:20:00,1 Stop,1614.0,LGA,09:00:00,0 days 07:37:00,ORD,,,CDG,09:20:00,1-04-08
United,0 days 18:31:00,1 Stop,1614.0,EWR,06:24:00,0 days 09:47:00,IAD,,,CDG,06:55:00,1-04-08
United,0 days 18:55:00,1 Stop,1614.0,LGA,06:00:00,0 days 09:56:00,IAD,,,CDG,06:55:00,1-04-08
United,0 days 19:20:00,1 Stop,1614.0,LGA,08:00:00,0 days 08:37:00,ORD,,,CDG,09:20:00,1-04-08
United,0 days 19:35:00,1 Stop,1614.0,EWR,07:45:00,0 days 08:54:00,ORD,,,CDG,09:20:00,1-04-08
United,0 days 09:55:00,1 Stop,1615.0,LGA,16:55:00,0 days 01:06:00,YYZ,,,CDG,08:50:00,1-04-08
Air Canada,0 days 10:35:00,1 Stop,1615.0,EWR,16:15:00,0 days 01:44:00,YYZ,,,CDG,08:50:00,1-04-08
Multiple,0 days 10:35:00,1 Stop,1615.0,EWR,16:15:00,0 days 01:44:00,YYZ,,,CDG,08:50:00,1-04-08
United,0 days 10:44:00,1 Stop,1615.0,EWR,16:06:00,0 days 01:36:00,YYZ,,,CDG,08:50:00,1-04-08
Air Canada,0 days 11:05:00,1 Stop,1615.0,LGA,15:45:00,0 days 02:16:00,YYZ,,,CDG,08:50:00,1-04-08
Multiple,0 days 11:05:00,1 Stop,1615.0,LGA,15:45:00,0 days 02:16:00,YYZ,,,CDG,08:50:00,1-04-08
United,0 days 11:44:00,1 Stop,1615.0,EWR,15:06:00,0 days 02:36:00,YYZ,,,CDG,08:50:00,1-04-08
United,0 days 12:50:00,1 Stop,1615.0,LGA,14:00:00,0 days 04:01:00,YYZ,,,CDG,08:50:00,1-04-08
Air Canada,0 days 12:50:00,1 Stop,1615.0,LGA,14:00:00,0 days 04:01:00,YYZ,,,CDG,08:50:00,1-04-08
Air Canada,0 days 13:25:00,1 Stop,1615.0,JFK,13:25:00,0 days 04:35:00,YYZ,,,CDG,08:50:00,1-04-08
United,0 days 13:25:00,1 Stop,1615.0,JFK,13:25:00,0 days 04:35:00,YYZ,,,CDG,08:50:00,1-04-08
Air Canada,0 days 13:50:00,1 Stop,1615.0,EWR,13:00:00,0 days 04:53:00,YYZ,,,CDG,08:50:00,1-04-08
Air Canada,0 days 14:25:00,1 Stop,1615.0,LGA,12:25:00,0 days 05:36:00,YYZ,,,CDG,08:50:00,1-04-08
United,0 days 14:25:00,1 Stop,1615.0,LGA,12:25:00,0 days 05:36:00,YYZ,,,CDG,08:50:00,1-04-08
United,0 days 14:53:00,1 Stop,1615.0,EWR,11:57:00,0 days 05:52:00,YYZ,,,CDG,08:50:00,1-04-08
United,0 days 15:25:00,1 Stop,1615.0,LGA,11:25:00,0 days 06:36:00,YYZ,,,CDG,08:50:00,1-04-08
Multiple,0 days 15:55:00,1 Stop,1615.0,EWR,10:55:00,0 days 07:04:00,YYZ,,,CDG,08:50:00,1-04-08
United,0 days 16:15:00,1 Stop,1615.0,LGA,10:35:00,0 days 07:20:00,YYZ,,,CDG,08:50:00,1-04-08
United,0 days 17:03:00,1 Stop,1615.0,EWR,09:47:00,0 days 07:57:00,YYZ,,,CDG,08:50:00,1-04-08
Multiple,0 days 17:30:00,1 Stop,1615.0,EWR,09:20:00,0 days 08:39:00,YYZ,,,CDG,08:50:00,1-04-08
United,0 days 18:15:00,1 Stop,1615.0,LGA,08:35:00,0 days 09:26:00,YYZ,,,CDG,08:50:00,1-04-08
Air Canada,0 days 18:49:00,1 Stop,1615.0,EWR,08:01:00,0 days 09:44:00,YYZ,,,CDG,08:50:00,1-04-08
Multiple,0 days 19:21:00,1 Stop,1615.0,LGA,07:29:00,0 days 10:32:00,YYZ,,,CDG,08:50:00,1-04-08
SWISS,1 days 05:35:00,1 Stop,1615.0,EWR,21:15:00,0 days 20:44:00,YYZ,,,CDG,08:50:00,1-04-09
Multiple,0 days 19:00:00,1 Stop,1625.0,EWR,21:55:00,0 days 10:00:00,OPO,,,ORY,22:55:00,1-04-08
SWISS,0 days 10:25:00,1 Stop,1627.0,EWR,21:50:00,0 days 01:20:00,ZRH,,,CDG,14:15:00,1-04-08
Multiple,0 days 10:25:00,1 Stop,1627.0,EWR,21:50:00,0 days 01:20:00,ZRH,,,CDG,14:15:00,1-04-08
SWISS,0 days 10:30:00,1 Stop,1627.0,JFK,16:30:00,0 days 01:15:00,ZRH,,,CDG,09:00:00,1-04-08
Multiple,0 days 10:30:00,1 Stop,1627.0,JFK,16:30:00,0 days 01:15:00,ZRH,,,CDG,09:00:00,1-04-08
Multiple,0 days 11:20:00,1 Stop,1627.0,JFK,20:55:00,0 days 02:05:00,ZRH,,,CDG,14:15:00,1-04-08
SWISS,0 days 11:20:00,1 Stop,1627.0,JFK,20:55:00,0 days 02:05:00,ZRH,,,CDG,14:15:00,1-04-08
Multiple,0 days 14:00:00,1 Stop,1627.0,EWR,18:15:00,0 days 04:40:00,ZRH,,,CDG,14:15:00,1-04-08
Multiple,0 days 15:25:00,1 Stop,1627.0,EWR,21:50:00,0 days 06:20:00,ZRH,,,CDG,19:15:00,1-04-08
Multiple,0 days 15:45:00,1 Stop,1627.0,JFK,16:30:00,0 days 06:40:00,ZRH,,,CDG,14:15:00,1-04-08
Multiple,0 days 16:20:00,1 Stop,1627.0,JFK,20:55:00,0 days 07:05:00,ZRH,,,CDG,19:15:00,1-04-08
Multiple,0 days 18:40:00,1 Stop,1627.0,EWR,21:50:00,0 days 09:40:00,ZRH,,,CDG,22:30:00,1-04-08
Multiple,0 days 19:00:00,1 Stop,1627.0,EWR,18:15:00,0 days 09:40:00,ZRH,,,CDG,19:15:00,1-04-08
United,0 days 19:35:00,1 Stop,1627.0,JFK,20:55:00,0 days 10:25:00,ZRH,,,CDG,22:30:00,1-04-08
Lufthansa,0 days 11:55:00,1 Stop,1628.0,EWR,17:30:00,0 days 02:10:00,MUC,,,CDG,11:25:00,1-04-08
Multiple,0 days 11:55:00,1 Stop,1628.0,EWR,17:30:00,0 days 02:10:00,MUC,,,CDG,11:25:00,1-04-08
United,0 days 12:00:00,1 Stop,1628.0,JFK,17:25:00,0 days 02:30:00,MUC,,,CDG,11:25:00,1-04-08
Multiple,0 days 12:00:00,1 Stop,1628.0,JFK,17:25:00,0 days 02:30:00,MUC,,,CDG,11:25:00,1-04-08
